"STATION","DATE","AWND","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN"
"USW00014609","2017-05-08","3.6","5.6",,,,"11.7","5.0"
"USW00014609","2017-05-09","3.1","9.1",,,,"12.8","2.2"
"USW00014609","2017-05-10","3.9","1.8",,,,"10.6","1.7"
"USW00014609","2017-05-11","3.9","3.0",,,,"10.6","3.9"
"USW00014609","2017-05-12","3.0","0.0",,,,"20.0","3.9"
"USW00014609","2017-05-13","1.4","0.0",,,,"20.6","0.0"
"USW00014609","2017-05-14","2.8","10.2",,,,"15.0","5.0"
"USW00014609","2017-05-15","4.8","12.2",,,,"8.3","4.4"
"USW00014609","2017-05-16","4.0","0.0",,,,"22.8","3.9"
"USW00014609","2017-05-17","1.7","0.0",,,,"17.8","2.8"
"USW00014609","2017-05-18","2.9","4.8",,,,"32.8","10.6"
"USW00014609","2017-05-19","4.2","0.0",,,,"22.8","2.8"
"USW00014609","2017-05-20","5.1","0.0",,,,"15.6","0.6"
"USW00014609","2017-05-21","3.0","0.0",,,,"20.0","-1.0"
"USW00014609","2017-05-22","3.0","0.0",,,,"17.2","3.9"
"USW00014609","2017-05-23","3.0","0.0",,,,"21.1","5.0"
"USW00014609","2017-05-24","1.4","0.0",,,,"21.7","3.3"
"USW00014609","2017-05-25","3.0","0.0",,,,"19.4","6.7"
"USW00014609","2017-05-26","4.5","24.9",,,,"11.1","7.8"
"USW00014609","2017-05-27","4.1","0.0",,,,"17.2","2.2"
"USW00014609","2017-05-28","1.6","0.0",,,,"22.2","0.6"
"USW00014609","2017-05-29","3.4","0.0",,,,"13.9","8.9"
"USW00014609","2017-05-30","3.5","0.0",,,,"21.1","7.8"
"USW00014609","2017-05-31","3.3","3.8",,,,"15.0","9.4"
"USW00014609","2017-06-01","2.3","0.8",,,,"22.8","10.0"
"USW00014609","2017-06-02","2.6","0.8",,,,"17.8","6.1"
"USW00014609","2017-06-03","2.0","1.5",,,,"17.8","4.4"
"USW00014609","2017-06-04","1.3","0.0",,,,"18.3","3.9"
"USW00014609","2017-06-05","4.0","0.0",,,,"16.7","6.7"
"USW00014609","2017-06-06","4.2","0.0",,,,"19.4","2.2"
"USW00014609","2017-06-07","1.3","0.0",,,,"26.7","0.0"
"USW00014609","2017-06-08","3.2","0.0",,,,"30.0","11.7"
"USW00014609","2017-06-09","2.3","2.0",,,,"17.8","12.2"
"USW00014609","2017-06-10","3.4","0.0",,,,"23.9","7.8"
"USW00014609","2017-06-11","5.5","0.0",,,,"32.2","14.4"
"USW00014609","2017-06-12","1.9","9.1",,,,"28.9","11.7"
"USW00014609","2017-06-13","3.7","0.0",,,,"25.0","12.2"
"USW00014609","2017-06-14","4.1","0.0",,,,"18.3","5.0"
"USW00014609","2017-06-15","1.9","0.0",,,,"20.0","2.8"
"USW00014609","2017-06-16","3.1","8.4",,,,"15.6","6.7"
"USW00014609","2017-06-17","2.1","1.3",,,,"18.9","11.1"
"USW00014609","2017-06-18","3.2","0.0",,,,"25.6","16.1"
"USW00014609","2017-06-19","3.6","2.8",,,,"29.4","19.4"
"USW00014609","2017-06-20","3.7","1.5",,,,"25.6","15.6"
"USW00014609","2017-06-21","3.3","10.9",,,,"22.2","12.8"
"USW00014609","2017-06-22","4.1","0.0",,,,"25.0","8.9"
"USW00014609","2017-06-23","2.2","6.1",,,,"20.6","7.8"
"USW00014609","2017-06-24","3.0","15.0",,,,"25.0","15.0"
"USW00014609","2017-06-25","3.0","0.5",,,,"25.0","10.6"
"USW00014609","2017-06-26","2.0","0.0",,,,"21.7","7.8"
"USW00014609","2017-06-27","2.2","12.7",,,,"22.8","6.7"
"USW00014609","2017-06-28","2.6","0.3",,,,"21.1","8.9"
"USW00014609","2017-06-29","2.4","0.5",,,,"23.9","7.8"
"USW00014609","2017-06-30","1.6","0.0",,,,"23.3","14.4"
"USW00014609","2017-07-01","3.4","5.8",,,,"19.4","17.2"
"USW00014609","2017-07-02","2.8","0.8",,,,"27.8","12.8"
"USW00014609","2017-07-03","3.7","1.0",,,,"25.0","13.3"
"USW00014609","2017-07-04","1.6","0.0",,,,"23.3","9.4"
"USW00014609","2017-07-05","1.6","0.0",,,,"27.2","7.2"
"USW00014609","2017-07-06","4.4","0.0",,,,"27.8","14.4"
"USW00014609","2017-07-07","3.8","0.0",,,,"27.8","15.6"
"USW00014609","2017-07-08","1.8","16.3",,,,"26.7","14.4"
"USW00014609","2017-07-09","2.9","0.8",,,,"26.1","12.2"
"USW00014609","2017-07-10","2.8","0.0",,,,"25.0","11.1"
"USW00014609","2017-07-11","3.4","1.0",,,,"28.3","15.6"
"USW00014609","2017-07-12","1.7","0.3",,,,"22.8","10.0"
"USW00014609","2017-07-13","0.7","1.5",,,,"22.8","9.4"
"USW00014609","2017-07-14","1.2","0.0",,,,"26.7","5.6"
"USW00014609","2017-07-15","2.7","0.0",,,,"21.1","13.9"
"USW00014609","2017-07-16","2.4","0.0",,,,"29.4","14.4"
"USW00014609","2017-07-17","1.4","0.3",,,,"27.2","13.9"
"USW00014609","2017-07-18","2.8","0.0",,,,"26.7","16.7"
"USW00014609","2017-07-19","2.9","0.0",,,,"30.6","18.9"
"USW00014609","2017-07-20","1.4","4.3",,,,"30.0","16.1"
"USW00014609","2017-07-21","1.7","0.5",,,,"28.3","13.3"
"USW00014609","2017-07-22","2.6","0.0",,,,"22.8","8.9"
"USW00014609","2017-07-23","1.9","0.0",,,,"22.8","3.3"
"USW00014609","2017-07-24","1.2","0.0",,,,"22.2","4.4"
"USW00014609","2017-07-25","1.8","0.0",,,,"26.1","10.0"
"USW00014609","2017-07-26","1.9","0.0",,,,"28.3","6.7"
"USW00014609","2017-07-27","3.6","1.0",,,,"22.8","14.4"
"USW00014609","2017-07-28","3.2","0.0",,,,"25.0","11.1"
"USW00014609","2017-07-29","1.2","0.0",,,,"23.9","5.0"
"USW00014609","2017-07-30","1.6","0.0",,,,"26.1","6.1"
"USW00014609","2017-07-31","2.1","11.9",,,,"29.4","7.8"
"USW00014609","2017-08-01","1.7","0.0",,,,"27.2","10.0"
"USW00014609","2017-08-02","1.8","0.0",,,,"31.1","7.8"
"USW00014609","2017-08-03","2.4","5.6",,,,"28.3","17.2"
"USW00014609","2017-08-04","3.1","0.0",,,,"28.9","17.2"
"USW00014609","2017-08-05","3.6","9.1",,,,"25.6","17.2"
"USW00014609","2017-08-06","3.6","10.2",,,,"22.8","11.1"
"USW00014609","2017-08-07","3.0","0.0",,,,"23.3","8.9"
"USW00014609","2017-08-08","0.8","0.3",,,,"22.2","6.7"
"USW00014609","2017-08-09","2.5","0.0",,,,"25.6","5.0"
"USW00014609","2017-08-10","2.4","0.0",,,,"25.0","9.4"
"USW00014609","2017-08-11","0.9","29.5",,,,"26.1","10.0"
"USW00014609","2017-08-12","2.0","0.0",,,,"23.3","15.0"
"USW00014609","2017-08-13","3.3","12.4",,,,"25.0","11.7"
"USW00014609","2017-08-14","2.2","0.8",,,,"26.7","8.9"
"USW00014609","2017-08-15","3.1","0.0",,,,"28.3","13.9"
"USW00014609","2017-08-16","3.6","0.0",,,,"22.8","10.6"
"USW00014609","2017-08-17","2.9","0.0",,,,"22.2","7.8"
"USW00014609","2017-08-18","1.6","1.0",,,,"22.2","7.2"
"USW00014609","2017-08-19","1.3","2.5",,,,"20.0","14.4"
"USW00014609","2017-08-20","2.7","0.3",,,,"26.7","13.9"
"USW00014609","2017-08-21","2.4","0.0",,,,"27.8","12.8"
"USW00014609","2017-08-22","2.9","0.0",,,,"29.4","15.6"
"USW00014609","2017-08-23","4.1","1.3",,,,"26.7","12.8"
"USW00014609","2017-08-24","2.8","0.0",,,,"23.9","8.3"
"USW00014609","2017-08-25","1.7","0.0",,,,"20.6","5.0"
"USW00014609","2017-08-26","2.1","0.0",,,,"20.0","8.3"
"USW00014609","2017-08-27","1.3","0.0",,,,"22.8","4.4"
"USW00014609","2017-08-28","1.1","0.0",,,,"25.6","2.2"
"USW00014609","2017-08-29","1.0","0.0",,,,"26.7","3.3"
"USW00014609","2017-08-30","0.2","0.0",,,,"21.1","7.8"
"USW00014609","2017-08-31","2.4","0.3",,,,"21.7","5.0"
"USW00014609","2017-09-01","4.5","2.0",,,,"13.3","7.2"
"USW00014609","2017-09-02","2.8","0.0",,,,"21.1","5.6"
"USW00014609","2017-09-03","2.3","4.3",,,,"21.1","3.9"
"USW00014609","2017-09-04","3.4","4.1",,,,"20.6","11.7"
"USW00014609","2017-09-05","2.9","4.1",,,,"21.7","16.1"
"USW00014609","2017-09-06","1.4","18.5",,,,"18.3","15.0"
"USW00014609","2017-09-07","2.8","8.9",,,,"21.1","9.4"
"USW00014609","2017-09-08","1.6","0.5",,,,"20.0","8.3"
"USW00014609","2017-09-09","1.3","0.8",,,,"20.0","8.9"
"USW00014609","2017-09-10","1.9","0.0",,,,"18.9","7.2"
"USW00014609","2017-09-11","2.0","0.0",,,,"23.9","5.6"
"USW00014609","2017-09-12","1.9","0.0",,,,"25.6","5.6"
"USW00014609","2017-09-13","2.0","0.0",,,,"26.7","7.2"
"USW00014609","2017-09-14","1.8","0.0",,,,"27.8","10.6"
"USW00014609","2017-09-15","0.6","0.0",,,,"25.0","8.3"
"USW00014609","2017-09-16","2.2","0.0",,,,"27.8","10.0"
"USW00014609","2017-09-17","1.7","0.0",,,,"27.8","14.4"
"USW00014609","2017-09-18","2.2","0.0",,,,"23.9","15.0"
"USW00014609","2017-09-19","1.3","0.0",,,,"22.2","13.3"
"USW00014609","2017-09-20","2.5","0.3",,,,"25.6","10.6"
"USW00014609","2017-09-21","2.2","0.0",,,,"23.9","6.1"
"USW00014609","2017-09-22","0.7","0.0",,,,"23.9","1.1"
"USW00014609","2017-09-23","1.1","0.0",,,,"28.9","3.3"
"USW00014609","2017-09-24","1.7","0.5",,,,"30.6","11.1"
"USW00014609","2017-09-25","2.5","0.0",,,,"30.6","13.3"
"USW00014609","2017-09-26","3.1","0.0",,,,"32.2","15.0"
"USW00014609","2017-09-27","2.2","10.2",,,,"25.6","13.3"
"USW00014609","2017-09-28","3.7","11.7",,,,"18.9","6.1"
"USW00014609","2017-09-29","3.1","0.0",,,,"11.1","0.6"
"USW00014609","2017-09-30","0.7","0.0",,,,"12.2","-1.6"
"USW00014609","2017-10-01","2.5","0.0",,,,"18.3","-2.7"
"USW00014609","2017-10-02","2.6","0.0",,,,"13.9","-2.1"
"USW00014609","2017-10-03","2.2","0.0",,,,"17.8","-4.3"
"USW00014609","2017-10-04","4.3","0.3",,,,"24.4","7.8"
"USW00014609","2017-10-05","3.4","0.0",,,,"19.4","10.6"
"USW00014609","2017-10-06","2.5","0.0",,,,"17.2","0.6"
"USW00014609","2017-10-07","2.8","0.0",,,,"18.9","-0.5"
"USW00014609","2017-10-08","3.6","10.9",,,,"20.6","15.6"
"USW00014609","2017-10-09","2.0","26.2",,,,"20.0","11.1"
"USW00014609","2017-10-10","2.7","0.3",,,,"22.8","11.1"
"USW00014609","2017-10-11","2.8","0.0",,,,"12.8","1.1"
"USW00014609","2017-10-12","1.0","0.0",,,,"13.9","-2.7"
"USW00014609","2017-10-13","2.6","0.0",,,,"15.6","-4.3"
"USW00014609","2017-10-14","3.6","0.0",,,,"17.8","9.4"
"USW00014609","2017-10-15","4.1","0.3",,,,"19.4","8.3"
"USW00014609","2017-10-16","4.1","0.5",,,,"18.3","-1.6"
