Date,AWND,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN
2017-01-01,3.6333333333333333,0.26666666666666666,0.0,50.0,1.8,2.9333333333333336,-7.666666666666667
2017-01-02,0.7666666666666666,0.0,0.0,50.0,-2.1,3.3333333333333335,-11.0
2017-01-03,2.3000000000000003,6.366666666666667,0.0,50.0,2.0,3.3666666666666667,-2.8666666666666667
2017-01-04,3.8000000000000003,2.4666666666666663,0.0,0.0,2.9,5.366666666666667,-3.6
2017-01-05,4.633333333333333,0.09999999999999999,8.0,0.0,-2.5,-2.6666666666666665,-6.2
2017-01-06,1.8,0.0,0.0,0.0,-4.3,-3.966666666666667,-11.366666666666667
2017-01-07,1.5333333333333332,0.8333333333333334,0.0,0.0,-7.1,-6.733333333333333,-15.066666666666668
2017-01-08,1.8666666666666665,0.0,5.0,0.0,-12.0,-9.133333333333333,-19.0
2017-01-09,3.1999999999999997,0.0,0.0,0.0,-12.2,-8.966666666666667,-18.96666666666667
2017-01-10,5.1000000000000005,0.0,8.0,0.0,-5.9,3.9,-14.700000000000001
2017-01-11,5.933333333333334,5.0,0.0,0.0,5.1,9.433333333333334,0.9333333333333332
2017-01-12,5.433333333333334,3.633333333333333,0.0,0.0,9.2,11.666666666666666,4.8
2017-01-13,5.766666666666667,0.0,0.0,0.0,2.7,9.233333333333334,-9.933333333333332
2017-01-14,1.633333333333333,0.0,0.0,0.0,-9.9,-4.7,-14.166666666666666
2017-01-15,2.466666666666667,0.09999999999999999,13.0,0.0,-4.5,-2.3333333333333335,-11.200000000000001
2017-01-16,2.233333333333333,0.0,0.0,0.0,-5.6,3.133333333333333,-13.266666666666666
2017-01-17,1.3333333333333333,4.8999999999999995,51.0,0.0,-2.2,3.7000000000000006,-8.433333333333334
2017-01-18,2.5,2.1999999999999997,20.0,80.0,1.5,1.3333333333333333,-0.8666666666666667
2017-01-19,1.3,0.0,0.0,50.0,2.5,3.9,-0.6666666666666666
2017-01-20,2.1999999999999997,0.0,0.0,30.0,2.2,1.6666666666666667,-0.8666666666666667
2017-01-21,1.6333333333333335,0.0,0.0,0.0,3.9,6.866666666666667,0.9666666666666667
2017-01-22,1.5,0.6666666666666666,0.0,0.0,2.7,4.466666666666666,0.5666666666666668
2017-01-23,3.0,2.966666666666667,0.0,0.0,1.8,1.5,-1.4000000000000001
2017-01-24,3.7999999999999994,19.8,51.0,0.0,-0.1,0.7666666666666666,-2.5
2017-01-25,2.6333333333333333,0.6,20.0,80.0,-1.3,0.9666666666666665,-2.3000000000000003
2017-01-26,3.533333333333333,1.633333333333333,0.0,30.0,2.6,6.3,0.03333333333333336
2017-01-27,5.066666666666666,0.8666666666666667,13.0,50.0,2.2,2.233333333333333,-1.2333333333333334
2017-01-28,3.766666666666667,0.0,0.0,0.0,0.6,1.5,-2.1333333333333333
2017-01-29,3.6333333333333333,0.16666666666666666,0.0,30.0,0.9,1.5,-4.8999999999999995
2017-01-30,2.6,0.0,5.0,30.0,-4.2,-2.6666666666666665,-11.200000000000001
2017-01-31,1.7666666666666666,0.09999999999999999,0.0,30.0,-8.1,-4.166666666666667,-14.699999999999998
2017-02-01,1.5666666666666667,1.2,36.0,50.0,-3.9,0.23333333333333336,-8.066666666666666
2017-02-02,3.6666666666666665,0.09999999999999999,8.0,50.0,-2.5,-0.7000000000000001,-7.866666666666667
2017-02-03,2.8666666666666667,0.6,41.0,50.0,-5.0,-3.966666666666667,-9.9
2017-02-04,3.6999999999999997,0.09999999999999999,0.0,50.0,-4.8,-2.6666666666666665,-9.533333333333333
2017-02-05,4.6000000000000005,0.09999999999999999,5.0,30.0,-2.4,0.9666666666666667,-6.033333333333334
2017-02-06,3.3333333333333335,0.9333333333333332,74.0,50.0,-5.4,-1.2333333333333334,-8.4
2017-02-07,2.4,6.8,28.0,130.0,-7.1,-2.1333333333333333,-8.200000000000001
2017-02-08,3.9,3.2999999999999994,0.0,100.0,2.5,7.6000000000000005,-6.0
2017-02-09,4.133333333333334,9.133333333333333,41.0,100.0,-8.8,-3.4333333333333336,-14.533333333333333
2017-02-10,4.0,0.6,5.0,100.0,-12.3,-10.1,-16.933333333333334
2017-02-11,1.2666666666666666,1.2666666666666666,15.0,100.0,-8.9,-6.933333333333334,-14.9
2017-02-12,1.6666666666666667,12.766666666666666,193.0,100.0,-7.6,-3.6,-12.666666666666666
2017-02-13,4.233333333333333,2.733333333333333,91.0,300.0,-4.2,-2.8666666666666667,-7.133333333333333
2017-02-14,1.7666666666666666,0.0,0.0,280.0,-4.4,0.2333333333333333,-11.566666666666668
2017-02-15,2.533333333333333,3.733333333333333,163.0,250.0,0.7,1.6666666666666667,-5.1000000000000005
2017-02-16,4.633333333333333,1.4666666666666668,74.0,380.0,-3.4,-2.1333333333333333,-5.466666666666666
2017-02-17,3.6666666666666665,2.8666666666666667,0.0,410.0,-3.7,-0.16666666666666666,-10.066666666666668
2017-02-18,3.766666666666667,0.0,0.0,380.0,-1.7,10.0,-9.333333333333334
2017-02-19,3.1999999999999997,0.0,0.0,180.0,7.3,10.9,0.9666666666666667
2017-02-20,3.5,0.0,0.0,180.0,1.4,3.6999999999999997,-7.5
2017-02-21,2.9333333333333336,0.0,0.0,150.0,-1.7,5.033333333333333,-11.0
2017-02-22,1.8666666666666665,0.0,0.0,100.0,6.7,12.4,0.7666666666666666
2017-02-23,3.4333333333333336,0.0,0.0,0.0,10.2,17.2,0.9999999999999999
2017-02-24,1.6666666666666667,2.1,0.0,0.0,7.4,13.166666666666666,1.5
