Date,AWND,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN
2017-09-02,2.6545454545454543,2.4318181818181817,0.0,0.0,13.4,22.099999999999998,6.068181818181818
2017-09-03,3.55,0.31363636363636366,0.0,0.0,17.5125,25.154545454545453,12.02727272727273
2017-09-04,4.7681818181818185,4.086363636363637,0.0,0.0,19.6625,25.55454545454546,12.268181818181818
2017-09-05,3.527272727272727,4.5,0.0,0.0,15.075,19.472727272727273,9.368181818181817
2017-09-06,2.2590909090909093,2.631818181818182,0.0,0.0,12.5625,18.2,6.972727272727273
2017-09-07,2.8636363636363638,6.145454545454545,0.0,0.0,12.675,17.654545454545453,8.681818181818182
2017-09-08,2.4499999999999997,0.5363636363636363,0.0,0.0,13.1625,19.036363636363635,7.5636363636363635
2017-09-09,1.9454545454545453,0.0,0.0,0.0,12.175,19.44090909090909,4.754545454545454
2017-09-10,1.718181818181818,0.0,0.0,0.0,12.45,20.922727272727272,5.409090909090909
2017-09-11,1.6454545454545455,0.0,0.0,0.0,14.325,23.104545454545455,7.054545454545454
2017-09-12,1.4636363636363638,0.0,0.0,0.0,16.4875,26.11818181818182,8.413636363636364
2017-09-13,1.6285714285714288,0.14285714285714285,0.0,0.0,17.3625,25.33181818181818,10.659090909090908
2017-09-14,1.3409090909090908,0.0,0.0,0.0,18.0125,25.681818181818183,11.813636363636363
2017-09-15,2.140909090909091,0.3227272727272727,0.0,0.0,19.5,27.095454545454547,12.65
2017-09-16,2.540909090909091,0.05909090909090909,0.0,0.0,21.2,28.686363636363637,14.836363636363636
2017-09-17,3.2818181818181817,2.4272727272727277,0.0,0.0,21.75,28.64090909090909,15.0
2017-09-18,2.0863636363636364,0.4772727272727273,0.0,0.0,18.9,23.240909090909092,12.068181818181818
2017-09-19,2.5681818181818183,1.3454545454545455,0.0,0.0,17.1125,22.75,13.340909090909092
2017-09-20,2.5272727272727273,0.45454545454545453,0.0,0.0,20.975,27.968181818181815,16.84090909090909
2017-09-21,2.390909090909091,0.9409090909090909,0.0,0.0,23.9375,31.318181818181817,17.886363636363637
2017-09-22,1.8409090909090908,0.9454545454545453,0.0,0.0,24.3125,32.418181818181814,17.8
2017-09-23,1.7227272727272727,0.0,0.0,0.0,24.875,33.48636363636364,17.704545454545453
2017-09-24,1.9409090909090911,0.013636363636363636,0.0,0.0,24.5875,32.82272727272727,16.668181818181818
2017-09-25,1.5363636363636362,1.0045454545454546,0.0,0.0,24.175,31.79090909090909,16.586363636363636
2017-09-26,2.2181818181818183,0.15454545454545457,0.0,0.0,23.5,31.268181818181816,15.486363636363636
2017-09-27,4.490909090909091,0.6954545454545454,0.0,0.0,20.1125,22.195454545454545,11.545454545454545
2017-09-28,2.5545454545454547,0.9727272727272727,0.0,0.0,14.3875,20.072727272727274,8.581818181818182
2017-09-29,4.295454545454546,2.9227272727272724,0.0,0.0,14.475000000000001,19.004545454545454,8.049999999999999
2017-09-30,1.7636363636363634,0.0,0.0,0.0,10.825,17.972727272727273,3.5772727272727276
2017-10-01,2.5727272727272723,0.013636363636363636,0.0,0.0,11.1625,20.404545454545453,4.036363636363636
2017-10-02,3.2818181818181817,0.7772727272727273,0.0,0.0,15.2875,25.045454545454547,8.459090909090909
2017-10-03,4.431818181818182,1.2,0.0,0.0,19.4,27.35,12.804545454545455
2017-10-04,4.55,3.9045454545454548,0.0,0.0,20.9625,22.554545454545455,11.013636363636364
2017-10-05,2.5681818181818183,0.8363636363636363,0.0,0.0,14.262500000000001,21.2,7.286363636363637
2017-10-06,2.190909090909091,7.336363636363637,0.0,0.0,14.525,18.727272727272727,11.113636363636363
2017-10-07,5.6499999999999995,13.922727272727274,0.0,0.0,19.587500000000002,25.518181818181816,15.586363636363636
2017-10-08,3.627272727272727,0.5499999999999999,0.0,0.0,18.9875,24.19545454545454,12.372727272727273
2017-10-09,1.7772727272727273,0.4636363636363636,0.0,0.0,16.75,23.795454545454547,10.104545454545454
2017-10-10,3.277272727272727,1.5681818181818181,0.0,0.0,14.3,18.145454545454545,9.299999999999999
2017-10-11,5.118181818181818,18.536363636363635,0.0,0.0,11.7625,14.586363636363638,7.995454545454546
2017-10-12,2.6999999999999997,0.09090909090909091,0.0,0.0,10.8875,14.95,7.959090909090909
2017-10-13,2.640909090909091,0.39545454545454545,0.0,0.0,15.049999999999999,19.513636363636365,12.013636363636364
2017-10-14,3.209090909090909,36.800000000000004,0.0,0.0,14.4875,16.71818181818182,11.286363636363637
2017-10-15,5.586363636363637,12.340909090909092,0.0,0.0,14.424999999999999,18.495454545454546,5.431818181818182
2017-10-16,2.627272727272727,0.35000000000000003,0.0,0.0,8.075,13.931818181818182,3.2045454545454546
2017-10-17,4.7681818181818185,0.0,0.0,0.0,12.0625,19.822727272727274,6.163636363636363
2017-10-18,5.0,0.0,0.0,0.0,13.95,20.87272727272727,8.031818181818183
2017-10-19,4.445454545454545,0.0,0.0,0.0,15.1,18.981818181818184,7.509090909090909
2017-10-20,3.127272727272727,0.0,0.0,0.0,13.3875,24.19090909090909,5.027272727272727
2017-10-21,3.6727272727272724,0.03636363636363637,0.0,0.0,16.3625,23.35909090909091,11.331818181818182
2017-10-22,4.495454545454546,4.609090909090909,0.0,0.0,18.3125,24.04090909090909,11.577272727272726
2017-10-23,3.7818181818181817,39.60454545454545,0.0,0.0,14.05,15.72272727272727,9.240909090909092
2017-10-24,6.713636363636363,20.38181818181818,0.0,0.0,9.65,10.85909090909091,4.827272727272727
2017-10-25,3.3863636363636362,1.268181818181818,0.0,0.0,6.025,9.409090909090908,0.8636363636363636
2017-10-26,2.518181818181818,1.2454545454545454,0.0,0.0,3.9250000000000003,11.018181818181818,-1.5090909090909093
