Start Date,Start Time,End Date,End Time,County,State,Number of Customers Affected
2018-10-10,16:00:00,2018-10-19,06:00:00,None,Florida,55000
2018-10-10,14:00:00,2018-10-11,06:00:00,None,Florida,60717
2018-10-11,16:42:00,2018-10-12,21:00:00,None,North Carolina,170222
2018-10-11,16:42:00,2018-10-12,21:00:00,None,South Carolina,170222
2018-10-11,18:55:00,2018-10-12,12:00:00,None,North Carolina,117000
2018-10-11,07:21:00,2018-10-11,15:00:00,None,South Carolina,71654
2018-10-16,04:15:00,2018-10-16,17:11:00,None,Connecticut,18000
2018-10-16,04:15:00,2018-10-16,17:11:00,None,Rhode Island,18000
2018-10-16,04:15:00,2018-10-16,17:11:00,None,Massachusetts,18000
2018-10-16,04:15:00,2018-10-16,17:11:00,None,Vermont,18000
2018-10-16,04:15:00,2018-10-16,17:11:00,None,New Hampshire,18000
2018-10-16,04:15:00,2018-10-16,17:11:00,None,Maine,18000
2018-10-21,00:16:00,2018-10-21,16:14:00,None,West Virginia,63408
2018-10-31,19:30:00,2018-11-01,18:55:00,Harris,Texas,140932
2018-11-03,17:20:00,2018-11-04,14:30:00,None,Connecticut,62000
2018-11-03,17:20:00,2018-11-04,14:30:00,None,Massachusetts,62000
2018-11-03,17:20:00,2018-11-04,14:30:00,None,New Hampshire,62000
2018-11-03,17:20:00,2018-11-04,14:30:00,None,Vermont,62000
2018-11-03,17:20:00,2018-11-04,14:30:00,None,Maine,62000
2018-11-03,17:20:00,2018-11-04,14:30:00,None,Rhode Island,62000
2018-11-06,09:49:00,2018-11-09,14:05:00,None,Tennessee,61000
2018-11-15,10:50:00,2018-11-17,13:12:00,None,Virginia,50600
2018-11-15,10:50:00,2018-11-17,13:12:00,None,West Virginia,50600
2018-11-15,03:23:00,2018-11-15,17:35:00,None,Kentucky,150000
2018-11-15,05:28:00,2018-11-15,08:35:00,None,Indiana,55000
2018-11-15,05:38:00,2018-11-16,06:00:00,None,Kentucky,104000
2018-11-15,05:38:00,2018-11-16,06:00:00,None,Ohio,104000
2018-11-25,22:30:00,2018-11-28,20:17:00,Will,Illinois,313448
2018-11-25,22:30:00,2018-11-28,20:17:00,DuPage,Illinois,313448
2018-11-25,22:30:00,2018-11-28,20:17:00,Kane,Illinois,313448
2018-11-25,22:30:00,2018-11-28,20:17:00,McHenry,Illinois,313448
2018-11-25,22:30:00,2018-11-28,20:17:00,Winnebago,Illinois,313448
2018-11-25,22:30:00,2018-11-28,20:17:00,Ogle,Illinois,313448
2018-11-25,22:30:00,2018-11-28,20:17:00,DeKalb,Illinois,313448
2018-11-25,22:30:00,2018-11-28,20:17:00,Lee,Illinois,313448
2018-11-25,22:30:00,2018-11-28,20:17:00,Grundy,Illinois,313448
2018-11-25,22:30:00,2018-11-28,20:17:00,Lake,Illinois,313448
2018-11-25,22:30:00,2018-11-28,20:17:00,Cook,Illinois,313448
2018-11-25,22:30:00,2018-11-28,20:17:00,Livingston,Illinois,313448
2018-11-25,22:30:00,2018-11-28,20:17:00,Stephenson,Illinois,313448
2018-11-25,22:30:00,2018-11-28,20:17:00,LaSalle,Illinois,313448
2018-11-25,22:30:00,2018-11-28,20:17:00,Kankakee,Illinois,313448
2018-11-25,22:30:00,2018-11-28,20:17:00,Kendall,Illinois,313448
2018-11-25,22:30:00,2018-11-28,20:17:00,Boone,Illinois,313448
2018-11-27,08:00:00,2018-11-28,16:50:00,None,Maine,32000
2018-11-27,08:00:00,2018-11-28,16:50:00,None,New Hampshire,32000
2018-11-27,08:00:00,2018-11-28,16:50:00,None,Vermont,32000
2018-12-09,03:35:00,2018-12-10,23:45:00,None,North Carolina,50000
2018-12-09,08:41:00,2018-12-09,18:00:00,None,North Carolina,70000
2018-12-09,00:23:00,2018-12-09,11:54:00,None,Alabama,41126
2018-12-09,00:23:00,2018-12-09,11:54:00,None,Georgia,41126
2018-12-14,16:00:00,2018-12-17,02:00:00,King,Washington,150000
2018-12-14,16:00:00,2018-12-17,02:00:00,Kitsap,Washington,150000
2018-12-14,16:00:00,2018-12-17,02:00:00,Island,Washington,150000
2018-12-14,16:00:00,2018-12-17,02:00:00,Pierce,Washington,150000
2018-12-14,16:00:00,2018-12-17,02:00:00,Thurston,Washington,150000
2018-12-14,16:00:00,2018-12-17,02:00:00,Whatcom,Washington,150000
2018-12-14,16:00:00,2018-12-17,02:00:00,Skagit,Washington,150000
2018-12-14,16:00:00,2018-12-17,02:00:00,Kittitas,Washington,150000
2018-12-20,09:30:00,2018-12-20,17:00:00,Skagit,Washington,165000
2018-12-20,09:30:00,2018-12-20,17:00:00,Snohomish,Washington,165000
2018-12-20,09:30:00,2018-12-20,17:00:00,King,Washington,165000
2018-12-20,09:30:00,2018-12-20,17:00:00,Kitsap,Washington,165000
2018-12-20,09:30:00,2018-12-20,17:00:00,Island,Washington,165000
