Start Date,Start Time,End Date,End Time,County,State,Number of Customers Affected
2019-04-13,18:15:00,2019-04-13,23:15:00,None,Texas,60467
2019-04-13,18:15:00,2019-04-13,23:15:00,None,Louisiana,60467
2019-04-15,04:35:00,2019-04-15,14:40:00,None,Virginia,75290
2019-04-18,19:55:00,2019-04-19,17:29:00,None,Alabama,34695
2019-04-18,19:55:00,2019-04-19,17:29:00,None,Mississippi,34695
2019-04-18,19:55:00,2019-04-19,17:29:00,None,Georgia,34695
2019-04-18,19:55:00,2019-04-19,17:29:00,None,Florida,34695
2019-04-26,17:46:00,2019-04-27,11:49:00,None,North Carolina,54071
2019-04-26,17:46:00,2019-04-27,11:49:00,None,South Carolina,54071
2019-04-26,15:16:00,2019-04-26,15:17:00,Hampden,Massachusetts,0
2019-05-08,15:50:00,2019-05-13,00:00:00,None,Louisiana,65844
2019-05-08,15:50:00,2019-05-13,00:00:00,None,Texas,65844
2019-05-09,17:55:00,2019-05-11,20:50:00,Harris,Texas,238015
2019-05-09,19:06:00,2019-05-10,02:57:00,Harris,Texas,0
2019-05-10,02:00:00,2019-05-10,12:15:00,None,Texas,61008
2019-05-18,15:45:00,2019-05-20,04:00:00,Ector,Texas,68000
2019-05-18,15:45:00,2019-05-20,04:00:00,Midland,Texas,68000
2019-05-18,15:45:00,2019-05-20,04:00:00,Tarrant,Texas,68000
2019-05-18,15:45:00,2019-05-20,04:00:00,Dallas,Texas,68000
2019-05-18,15:45:00,2019-05-20,04:00:00,Stephens,Texas,68000
2019-05-18,15:45:00,2019-05-20,04:00:00,Anderson,Texas,68000
2019-05-18,15:45:00,2019-05-20,04:00:00,McLennan,Texas,68000
2019-05-18,15:45:00,2019-05-20,04:00:00,Ellis,Texas,68000
2019-05-18,15:45:00,2019-05-20,04:00:00,Hunt,Texas,68000
2019-05-18,15:45:00,2019-05-20,04:00:00,Young,Texas,68000
2019-05-18,15:45:00,2019-05-20,04:00:00,Bell,Texas,68000
2019-05-18,15:45:00,2019-05-20,04:00:00,Limestone,Texas,68000
2019-05-18,15:45:00,2019-05-20,04:00:00,Collin,Texas,68000
2019-05-18,15:45:00,2019-05-20,04:00:00,Rockwall,Texas,68000
2019-05-18,15:45:00,2019-05-20,04:00:00,Henderson,Texas,68000
2019-05-18,15:45:00,2019-05-20,04:00:00,Parker,Texas,68000
2019-05-18,15:45:00,2019-05-20,04:00:00,Falls,Texas,68000
2019-05-18,15:45:00,2019-05-20,04:00:00,Freestone,Texas,68000
2019-05-18,15:45:00,2019-05-20,04:00:00,Kaufman,Texas,68000
2019-05-18,15:45:00,2019-05-20,04:00:00,Grayson,Texas,68000
2019-05-18,15:45:00,2019-05-20,04:00:00,Smith,Texas,68000
2019-05-23,16:55:00,2019-05-23,23:40:00,None,Virginia,100000
2019-05-23,01:11:00,2019-05-23,12:00:00,None,Indiana,0
2019-05-24,21:47:00,2019-05-24,23:58:00,None,California,10961
2019-05-27,22:07:00,2019-05-28,03:00:00,Montgomery,Ohio,70000
2019-05-27,22:07:00,2019-05-28,03:00:00,Darke,Ohio,70000
2019-05-27,22:07:00,2019-05-28,03:00:00,Mercer,Ohio,70000
2019-05-27,22:07:00,2019-05-28,03:00:00,Miami,Ohio,70000
2019-05-27,22:07:00,2019-05-28,03:00:00,Greene,Ohio,70000
2019-06-02,18:19:00,2019-06-02,20:43:00,None,California,Unknown
2019-06-06,18:09:00,2019-06-06,18:35:00,Bexar,Texas,55017
2019-06-09,14:45:00,2019-06-13,22:30:00,Collin,Texas,558000
2019-06-09,14:45:00,2019-06-13,22:30:00,Dallas,Texas,558000
2019-06-09,14:45:00,2019-06-13,22:30:00,Denton,Texas,558000
2019-06-09,14:45:00,2019-06-13,22:30:00,Palo Pinto,Texas,558000
2019-06-09,14:45:00,2019-06-13,22:30:00,Tarrant,Texas,558000
2019-06-09,14:45:00,2019-06-13,22:30:00,Ellis,Texas,558000
2019-06-09,14:45:00,2019-06-13,22:30:00,Williamson,Texas,558000
2019-06-16,02:00:00,2019-06-17,23:59:00,Dallas,Texas,340000
2019-06-16,02:00:00,2019-06-17,23:59:00,Tarrant,Texas,340000
2019-06-16,02:00:00,2019-06-17,23:59:00,Collin,Texas,340000
2019-06-16,02:00:00,2019-06-17,23:59:00,Denton,Texas,340000
2019-06-19,22:30:00,2019-06-20,19:00:00,None,Arkansas,82045
2019-06-20,16:11:00,2019-06-21,12:45:00,None,Virginia,60000
2019-06-22,20:46:00,2019-06-23,00:30:00,None,Alabama,34637
2019-06-22,20:46:00,2019-06-23,00:30:00,None,Georgia,34637
2019-06-23,22:00:00,2019-06-25,23:00:00,Dallas,Texas,265000
2019-06-23,22:00:00,2019-06-25,23:00:00,Denton,Texas,265000
2019-06-23,22:00:00,2019-06-25,23:00:00,Ellis,Texas,265000
2019-06-23,22:00:00,2019-06-25,23:00:00,Collin,Texas,265000
2019-06-23,22:00:00,2019-06-25,23:00:00,Ellis,Texas,265000
2019-06-23,22:00:00,2019-06-25,23:00:00,Hood,Texas,265000
2019-06-23,22:00:00,2019-06-25,23:00:00,Johnson,Texas,265000
2019-06-23,22:00:00,2019-06-25,23:00:00,Kaufman,Texas,265000
2019-06-24,05:30:00,2019-06-24,08:45:00,None,Arkansas,56451
2019-06-30,15:15:00,2019-06-30,16:15:00,Nassau,New York,52498
2019-06-30,15:15:00,2019-06-30,16:15:00,Suffolk,New York,52498
2019-06-30,15:30:00,2019-06-30,20:30:00,Cook,Illinois,100000
2019-06-30,15:30:00,2019-06-30,20:30:00,DeKalb,Illinois,100000
2019-06-30,15:30:00,2019-06-30,20:30:00,DuPage,Illinois,100000
2019-06-30,15:30:00,2019-06-30,20:30:00,Grundy,Illinois,100000
2019-06-30,15:30:00,2019-06-30,20:30:00,Iroquois,Illinois,100000
2019-06-30,15:30:00,2019-06-30,20:30:00,Ford,Illinois,100000
2019-06-30,15:30:00,2019-06-30,20:30:00,Lake,Illinois,100000
2019-06-30,15:30:00,2019-06-30,20:30:00,Kendall,Illinois,100000
2019-06-30,15:30:00,2019-06-30,20:30:00,Kankakee,Illinois,100000
2019-06-30,15:30:00,2019-06-30,20:30:00,Kane,Illinois,100000
2019-06-30,15:30:00,2019-06-30,20:30:00,Ogle,Illinois,100000
2019-07-10,12:10:00,2019-07-12,12:30:00,Collin,Texas,57000
2019-07-10,12:10:00,2019-07-12,12:30:00,Dallas,Texas,57000
2019-07-10,12:10:00,2019-07-12,12:30:00,Denton,Texas,57000
2019-07-10,12:10:00,2019-07-12,12:30:00,Hood,Texas,57000
2019-07-10,12:10:00,2019-07-12,12:30:00,Johnson,Texas,57000
2019-07-10,12:10:00,2019-07-12,12:30:00,Tarrant,Texas,57000
2019-07-13,23:55:00,2019-07-14,13:00:00,Acadia Parish,Louisiana,63000
2019-07-13,23:55:00,2019-07-14,13:00:00,Avoyelles Parish,Louisiana,63000
2019-07-13,23:55:00,2019-07-14,13:00:00,Catahoula Parish,Louisiana,63000
2019-07-13,23:55:00,2019-07-14,13:00:00,Evangeline Parish,Louisiana,63000
2019-07-13,23:55:00,2019-07-14,13:00:00,Grant Parish,Louisiana,63000
2019-07-13,23:55:00,2019-07-14,13:00:00,Iberia Parish,Louisiana,63000
2019-07-13,23:55:00,2019-07-14,13:00:00,LaSalle Parish,Louisiana,63000
2019-07-13,23:55:00,2019-07-14,13:00:00,Natchitoches Parish,Louisiana,63000
2019-07-13,23:55:00,2019-07-14,13:00:00,Rapides Parish,Louisiana,63000
2019-07-13,23:55:00,2019-07-14,13:00:00,Sabine Parish,Louisiana,63000
2019-07-13,23:55:00,2019-07-14,13:00:00,St. Landry Parish,Louisiana,63000
2019-07-13,23:55:00,2019-07-14,13:00:00,St. Martin Parish,Louisiana,63000
2019-07-13,23:55:00,2019-07-14,13:00:00,St. Mary Parish,Louisiana,63000
2019-07-13,23:55:00,2019-07-14,13:00:00,St. Tammany Parish,Louisiana,63000
2019-07-13,23:55:00,2019-07-14,13:00:00,Allen Parish,Louisiana,63000
2019-07-13,23:55:00,2019-07-14,13:00:00,Beauregard Parish,Louisiana,63000
2019-07-13,23:55:00,2019-07-14,13:00:00,Calcasieu Parish,Louisiana,63000
2019-07-13,23:55:00,2019-07-14,13:00:00,Vermilion Parish,Louisiana,63000
2019-07-13,23:55:00,2019-07-14,13:00:00,De Soto Parish,Louisiana,63000
2019-07-13,23:55:00,2019-07-14,13:00:00,Jefferson Davis Parish,Louisiana,63000
2019-07-13,23:55:00,2019-07-14,13:00:00,Red River Parish,Louisiana,63000
2019-07-13,23:55:00,2019-07-14,13:00:00,Tangipahoa Parish,Louisiana,63000
2019-07-13,23:55:00,2019-07-14,13:00:00,Vernon Parish,Louisiana,63000
2019-07-13,23:55:00,2019-07-14,13:00:00,Washington Parish,Louisiana,63000
2019-07-13,07:15:00,2019-07-14,17:00:00,None,Louisiana,55730
2019-07-19,19:00:00,2019-07-21,20:00:00,None,Michigan,400000
2019-07-20,11:55:00,2019-07-23,00:00:00,None,Wisconsin,50000
2019-07-20,11:55:00,2019-07-23,00:00:00,None,Michigan,50000
2019-07-20,03:00:00,2019-07-22,07:00:00,Kent,Michigan,160000
2019-07-20,03:00:00,2019-07-22,07:00:00,Newaygo,Michigan,160000
2019-07-20,03:00:00,2019-07-22,07:00:00,Mecosta,Michigan,160000
2019-07-20,03:00:00,2019-07-22,07:00:00,Montcalm,Michigan,160000
2019-07-20,03:00:00,2019-07-22,07:00:00,Isabella,Michigan,160000
2019-07-20,03:00:00,2019-07-22,07:00:00,Ionia,Michigan,160000
2019-07-20,03:00:00,2019-07-22,07:00:00,Allegan,Michigan,160000
2019-07-20,03:00:00,2019-07-22,07:00:00,Barry,Michigan,160000
2019-07-21,23:00:00,2019-07-22,20:54:00,Kings,New York,45000
2019-07-21,23:00:00,2019-07-22,20:54:00,New York,New York,45000
2019-07-21,23:00:00,2019-07-22,20:54:00,Queens,New York,45000
2019-07-21,23:00:00,2019-07-22,20:54:00,Bronx,New York,45000
2019-07-21,23:00:00,2019-07-22,20:54:00,Westchester,New York,45000
2019-07-21,23:00:00,2019-07-22,20:54:00,Richmond,New York,45000
2019-07-22,16:00:00,2019-07-24,23:00:00,Bucks,Pennsylvania,165000
2019-07-22,16:00:00,2019-07-24,23:00:00,Delaware,Pennsylvania,165000
2019-07-22,17:50:00,2019-07-25,13:15:00,Gloucester,New Jersey,95600
2019-07-23,15:39:00,2019-07-23,19:00:00,None,Massachusetts,54535
2019-07-30,08:45:00,2019-07-30,09:45:00,None,Louisiana,13720
2019-08-08,16:16:00,2019-08-08,22:41:00,None,Ohio,5600
2019-08-13,15:10:00,2019-08-13,17:30:00,Williamson,Texas,Unknown
2019-08-15,15:11:00,2019-08-15,18:00:00,None,Texas,Unknown
2019-08-26,19:00:00,2019-08-27,03:00:00,None,Oklahoma,95000
2019-08-26,19:00:00,2019-08-29,13:00:00,None,Oklahoma,103779
2019-09-04,14:30:00,2019-09-06,18:00:00,None,Texas,Unknown
2019-09-05,22:00:00,2019-09-06,12:00:00,None,North Carolina,2000
2019-09-05,22:36:00,2019-09-06,16:00:00,None,North Carolina,116000
2019-09-05,22:36:00,2019-09-06,16:00:00,None,South Carolina,116000
2019-09-05,04:15:00,2019-09-05,15:17:00,None,South Carolina,172278
2019-09-11,22:35:00,2019-09-11,23:59:00,Ionia,Michigan,54000
2019-09-11,22:35:00,2019-09-11,23:59:00,Kent,Michigan,54000
2019-09-11,22:35:00,2019-09-11,23:59:00,Barry,Michigan,54000
2019-09-11,22:35:00,2019-09-11,23:59:00,Montcalm,Michigan,54000
2019-09-11,22:35:00,2019-09-11,23:59:00,Allegan,Michigan,54000
2019-09-11,22:35:00,2019-09-11,23:59:00,Ottawa,Michigan,54000
2019-09-11,22:35:00,2019-09-11,23:59:00,Newaygo,Michigan,54000
2019-09-25,03:47:00,2019-09-25,15:40:00,Napa,California,69524
2019-09-25,03:47:00,2019-09-25,15:40:00,Nevada,California,69524
2019-09-25,03:47:00,2019-09-25,15:40:00,Placer,California,69524
2019-09-25,03:47:00,2019-09-25,15:40:00,Plumas,California,69524
2019-09-25,03:47:00,2019-09-25,15:40:00,Sonoma,California,69524
2019-09-25,03:47:00,2019-09-25,15:40:00,Butte,California,69524
2019-09-25,03:47:00,2019-09-25,15:40:00,Yuba,California,69524
2019-10-17,00:45:00,2019-10-19,09:30:00,None,Connecticut,101683
2019-10-17,00:45:00,2019-10-19,09:30:00,None,Rhode Island,101683
2019-10-17,00:45:00,2019-10-19,09:30:00,None,Massachusetts,101683
2019-10-17,00:45:00,2019-10-19,09:30:00,None,Vermont,101683
2019-10-17,00:45:00,2019-10-19,09:30:00,None,New Hampshire,101683
2019-10-17,00:45:00,2019-10-19,09:30:00,None,Maine,101683
2019-10-20,22:15:00,2019-10-25,02:00:00,Cass,Texas,400000
2019-10-20,22:15:00,2019-10-25,02:00:00,Cameron,Texas,400000
2019-10-20,22:15:00,2019-10-25,02:00:00,Collin,Texas,400000
2019-10-20,22:15:00,2019-10-25,02:00:00,Dallas,Texas,400000
2019-10-20,22:15:00,2019-10-25,02:00:00,Ellis,Texas,400000
2019-10-20,22:15:00,2019-10-25,02:00:00,Erath,Texas,400000
2019-10-20,22:15:00,2019-10-25,02:00:00,Hunt,Texas,400000
2019-10-20,22:15:00,2019-10-25,02:00:00,Kaufman,Texas,400000
2019-10-20,22:15:00,2019-10-25,02:00:00,Lamar,Texas,400000
2019-10-20,22:15:00,2019-10-25,02:00:00,Panola,Texas,400000
2019-10-20,22:15:00,2019-10-25,02:00:00,Rains,Texas,400000
2019-10-20,22:15:00,2019-10-25,02:00:00,Rockwall,Texas,400000
2019-10-20,22:15:00,2019-10-25,02:00:00,Rusk,Texas,400000
2019-10-20,22:15:00,2019-10-25,02:00:00,Tarrant,Texas,400000
2019-10-20,22:15:00,2019-10-25,02:00:00,Van Zandt,Texas,400000
2019-10-20,22:15:00,2019-10-25,02:00:00,Wood,Texas,400000
2019-10-26,18:20:00,2019-10-31,01:27:00,None,California,972000
2019-10-26,05:15:00,2019-10-26,17:31:00,None,Louisiana,82124
2019-10-30,06:32:00,2019-11-01,13:29:00,Los Angeles,California,114402
2019-10-30,06:32:00,2019-11-01,13:29:00,Orange,California,114402
2019-10-30,06:32:00,2019-11-01,13:29:00,Riverside,California,114402
2019-10-30,06:32:00,2019-11-01,13:29:00,San Bernardino,California,114402
2019-10-30,06:32:00,2019-11-01,13:29:00,Ventura,California,114402
2019-10-30,06:32:00,2019-11-01,13:29:00,Kern,California,114402
2019-11-01,01:00:00,2019-11-03,13:00:00,None,New York,8000
2019-11-01,01:15:00,2019-11-02,21:30:00,None,Connecticut,80066
2019-11-01,01:15:00,2019-11-02,21:30:00,None,Maine,80066
2019-11-01,01:15:00,2019-11-02,21:30:00,None,Massachusetts,80066
2019-11-01,01:15:00,2019-11-02,21:30:00,None,Rhode Island,80066
2019-11-01,01:15:00,2019-11-02,21:30:00,None,New Hampshire,80066
2019-11-01,01:15:00,2019-11-02,21:30:00,None,Vermont,80066
2019-11-20,09:49:00,2019-11-20,15:20:00,Colusa,California,54000
2019-11-20,09:49:00,2019-11-20,15:20:00,Lake,California,54000
2019-11-20,09:49:00,2019-11-20,15:20:00,Mendocino,California,54000
2019-11-20,09:49:00,2019-11-20,15:20:00,Napa,California,54000
2019-11-20,09:49:00,2019-11-20,15:20:00,Solano,California,54000
2019-11-20,09:49:00,2019-11-20,15:20:00,Sonoma,California,54000
2019-11-20,09:49:00,2019-11-20,15:20:00,Yolo,California,54000
2019-11-20,09:49:00,2019-11-20,15:20:00,Shasta,California,54000
2019-11-20,09:49:00,2019-11-20,15:20:00,Tehama,California,54000
2019-11-26,18:07:00,2019-11-27,12:27:00,None,California,93000
2019-11-27,12:00:00,2019-11-30,02:00:00,Tuscola,Michigan,107000
2019-11-27,12:00:00,2019-11-30,02:00:00,Sanilac,Michigan,107000
2019-11-27,12:00:00,2019-11-30,02:00:00,Huron,Michigan,107000
2019-11-27,12:00:00,2019-11-30,02:00:00,St. Clair,Michigan,107000
2019-11-27,12:00:00,2019-11-30,02:00:00,Macomb,Michigan,107000
2019-11-27,12:00:00,2019-11-30,02:00:00,Oakland,Michigan,107000
2019-11-27,12:00:00,2019-11-30,02:00:00,Wayne,Michigan,107000
2019-11-27,12:00:00,2019-11-30,02:00:00,Livingston,Michigan,107000
2019-11-27,12:00:00,2019-11-30,02:00:00,Washtenaw,Michigan,107000
2019-11-27,12:00:00,2019-11-30,02:00:00,Monroe,Michigan,107000
